Student_ID,First_Name,Last_Name,Gender,Age,Department,Semester,Academic_Year,Financial_Aid,International,Physics,History,Algorithms,Business,Chemistry,Arts,Database,Semester_Average,Attendance_Perc,At_Risk,Languages,Statistics,Biology,Literature,Psychology,Economics,Programming,Mathematics
S10892,James,Johnson,Male,20,Computer Science,2,2021-2022,False,False,69.1,,,,,72.6,83.1,77.3,81.1,False,,,75.0,,,73.7,87.4,80.2
S10892,James,Johnson,Male,20,Computer Science,3,2022-2023,False,False,,72.2,,,,73.3,,74.9,84.4,False,84.8,82.4,,68.2,68.7,,,
S10892,James,Johnson,Male,20,Computer Science,4,2022-2023,False,False,66.4,71.4,78.5,,,,,73.7,86.5,False,,,,,69.5,70.0,88.4,71.6
S10893,Elijah,Garcia,Male,25,Arts,1,2022-2023,False,True,,45.1,,,,55.4,,55.1,71.8,False,69.2,50.2,55.5,,,,,
S10893,Elijah,Garcia,Male,25,Arts,2,2022-2023,False,True,46.9,62.2,,,48.8,,62.7,56.2,77.0,False,61.9,,,66.0,,,,44.7
S10893,Elijah,Garcia,Male,25,Arts,3,2023-2024,False,True,48.4,61.7,,,,,,53.9,77.9,False,,,,60.6,,46.9,51.9,
S10893,Elijah,Garcia,Male,25,Arts,4,2023-2024,False,True,,62.4,,,,,,54.9,69.7,False,53.5,,,,53.5,,47.5,57.8
S10894,Elijah,Jones,Male,19,Chemistry,1,2019-2020,True,True,87.7,,,87.4,,,90.0,87.1,92.8,False,83.8,87.6,,,92.1,,80.8,
S10894,Elijah,Jones,Male,19,Chemistry,2,2019-2020,True,True,,,,,90.5,88.9,87.9,85.4,91.7,False,80.3,85.2,83.8,,,,,81.1
S10894,Elijah,Jones,Male,19,Chemistry,3,2020-2021,True,True,,,,,91.9,87.1,,89.6,94.6,False,,,93.1,87.8,88.3,89.2,,
S10894,Elijah,Jones,Male,19,Chemistry,4,2020-2021,True,True,,83.9,,,,93.9,79.8,88.7,98.0,False,89.0,86.3,,,,,90.7,97.4
S10895,Ava,Williams,Male,20,Mathematics,1,2021-2022,True,True,40.2,37.3,,,38.5,37.3,,37.0,77.6,True,,,,37.9,31.1,,,
S10895,Ava,Williams,Male,20,Mathematics,2,2021-2022,True,True,,42.0,,,25.2,,,33.6,62.8,True,33.4,,34.1,,38.8,,32.0,29.4
S10895,Ava,Williams,Male,20,Mathematics,3,2022-2023,True,True,,33.0,33.7,37.1,31.3,,,35.5,70.0,True,,,,,41.6,,34.0,38.1
S10895,Ava,Williams,Male,20,Mathematics,4,2022-2023,True,True,,,,43.3,,,,36.7,62.0,True,,29.3,38.2,36.7,,,36.2,36.6
S10896,Emma,Davis,Female,18,Chemistry,1,2018-2019,True,True,,100.0,,94.5,,100.0,91.2,97.1,97.0,False,,,,,,,,100.0
S10896,Emma,Davis,Female,18,Chemistry,2,2018-2019,True,True,,92.9,93.8,100.0,,,,97.9,100.0,False,100.0,,,,100.0,,99.5,99.0
S10896,Emma,Davis,Female,18,Chemistry,3,2019-2020,True,True,,98.4,100.0,97.9,,,,97.7,99.1,False,,,100.0,,94.9,,,95.1
S10896,Emma,Davis,Female,18,Chemistry,4,2019-2020,True,True,,,93.2,,91.3,,,97.1,87.6,False,100.0,,100.0,,,98.3,98.0,98.9
S10897,James,Johnson,Female,18,Mathematics,1,2020-2021,True,True,,47.2,54.1,43.1,47.7,49.1,43.5,46.3,66.3,True,,,,39.6,,,,
S10897,James,Johnson,Female,18,Mathematics,2,2020-2021,True,True,,47.0,,40.9,39.7,,,45.3,60.4,True,46.7,,,48.3,,,,49.3
S10897,James,Johnson,Female,18,Mathematics,3,2021-2022,True,True,,39.5,,51.6,,38.5,,43.6,75.7,True,,,39.4,45.6,46.0,,,44.7
S10897,James,Johnson,Female,18,Mathematics,4,2021-2022,True,True,,51.1,44.5,,,,,41.7,64.1,True,,,36.6,38.7,,37.6,,
S10898,Amelia,Johnson,Male,21,Physics,1,2023-2024,False,True,87.3,,,,92.0,86.3,96.3,89.4,88.1,False,81.8,,,,93.0,,,
S10898,Amelia,Johnson,Male,21,Physics,2,2023-2024,False,True,87.6,,85.6,,83.3,,,85.8,95.7,False,,89.6,,,,83.1,,85.3
S10898,Amelia,Johnson,Male,21,Physics,3,2024-2025,False,True,86.3,,78.8,,87.6,,,84.9,91.3,False,86.1,80.9,,,,,85.3,89.4
S10898,Amelia,Johnson,Male,21,Physics,4,2024-2025,False,True,89.6,88.1,,91.9,82.5,,,90.0,97.4,False,,,,96.9,,91.0,,
S10899,Liam,Williams,Female,23,Economics,1,2019-2020,True,True,74.5,,,,,70.1,74.8,71.3,83.6,False,,,69.9,67.0,,,,
S10899,Liam,Williams,Female,23,Economics,2,2019-2020,True,True,,73.4,70.4,65.8,73.5,,,70.6,87.9,False,,,,70.2,,71.9,68.7,
S10899,Liam,Williams,Female,23,Economics,3,2020-2021,True,True,,65.0,74.4,,,,,70.4,81.6,False,,,,,,70.4,71.5,70.7
S10899,Liam,Williams,Female,23,Economics,4,2020-2021,True,True,79.9,61.1,,,,,,71.4,83.1,False,,,,,72.5,80.4,62.9,
S10900,Liam,Martinez,Male,21,Chemistry,1,2020-2021,True,True,67.8,81.4,,,66.6,,,70.5,85.3,False,,,74.4,67.9,65.0,,,
S10900,Liam,Martinez,Male,21,Chemistry,2,2020-2021,True,True,72.2,81.0,,76.5,,,,73.9,77.5,False,65.5,74.5,,,,,,
S10900,Liam,Martinez,Male,21,Chemistry,3,2021-2022,True,True,,61.5,,75.7,63.3,,,67.3,80.6,False,65.1,,69.6,,,69.0,66.8,
S10900,Liam,Martinez,Male,21,Chemistry,4,2021-2022,True,True,,68.8,,63.0,,71.0,,66.6,81.2,False,,,71.5,,58.6,,,
S10901,Elijah,Johnson,Male,25,Economics,1,2023-2024,True,False,,,82.9,77.7,88.2,,81.1,83.1,100.0,False,,,,,85.7,,,
S10901,Elijah,Johnson,Male,25,Economics,2,2023-2024,True,False,,93.5,80.6,77.6,88.0,,,83.4,84.9,False,,,,,77.4,,,
S10901,Elijah,Johnson,Male,25,Economics,3,2024-2025,True,False,82.7,89.1,,74.3,,87.5,,82.7,88.7,False,,,,,,78.5,78.2,88.4
S10901,Elijah,Johnson,Male,25,Economics,4,2024-2025,True,False,,87.9,90.2,,,,,87.0,95.4,False,,83.3,81.2,92.5,,86.7,,
S10902,Charlotte,Johnson,Male,23,Psychology,1,2021-2022,True,True,,,,,,,,65.3,86.8,False,67.5,69.1,,61.2,,66.0,62.9,
S10902,Charlotte,Johnson,Male,23,Psychology,2,2021-2022,True,True,,,,73.3,,,,70.3,77.5,False,,73.9,68.8,63.2,,,72.5,
S10902,Charlotte,Johnson,Male,23,Psychology,3,2022-2023,True,True,,65.6,,72.0,,,67.8,68.2,79.6,False,71.6,74.1,,57.9,,,,
S10902,Charlotte,Johnson,Male,23,Psychology,4,2022-2023,True,True,,,,,,63.8,,63.9,90.7,False,,,74.4,56.1,58.3,,,67.1
S10903,Sophia,Johnson,Female,19,Engineering,1,2018-2019,True,False,,78.9,94.8,,83.7,,,83.3,90.0,False,,75.1,84.6,,,84.7,81.5,
S10903,Sophia,Johnson,Female,19,Engineering,2,2018-2019,True,False,,,,88.4,,80.5,,84.6,91.7,False,82.5,88.7,,85.9,,,,81.8
S10903,Sophia,Johnson,Female,19,Engineering,3,2019-2020,True,False,86.5,,,,,95.4,83.7,87.9,90.2,False,87.2,,92.0,80.3,,,90.1,
S10903,Sophia,Johnson,Female,19,Engineering,4,2019-2020,True,False,,81.4,89.4,,82.6,84.7,88.6,83.9,91.4,False,,,,77.8,,,,83.0
S10904,Amelia,Garcia,Female,18,Mathematics,1,2020-2021,False,True,95.9,,,,,84.2,84.2,83.8,84.7,False,,77.2,83.4,,,,78.1,
S10904,Amelia,Garcia,Female,18,Mathematics,2,2020-2021,False,True,,,84.2,,84.7,,,82.9,84.5,False,82.3,84.3,,,,,78.8,
S10904,Amelia,Garcia,Female,18,Mathematics,3,2021-2022,False,True,,,85.1,,,90.2,84.3,84.6,93.3,False,84.3,,79.1,,,,84.8,
S10904,Amelia,Garcia,Female,18,Mathematics,4,2021-2022,False,True,76.5,,87.9,92.1,,,,84.2,91.7,False,,,,,79.0,88.5,78.2,87.2
S10905,Sophia,Jones,Female,22,Engineering,1,2019-2020,False,False,92.1,,93.1,,95.0,,94.6,91.9,87.2,False,84.9,,91.1,,,92.3,,
S10905,Sophia,Jones,Female,22,Engineering,2,2019-2020,False,False,,,97.2,92.5,,,,93.2,82.5,False,92.7,97.0,84.4,,96.5,,,92.4
S10905,Sophia,Jones,Female,22,Engineering,3,2020-2021,False,False,,86.0,,,,,,94.3,100.0,False,100.0,95.4,,,95.5,,94.5,
S10905,Sophia,Jones,Female,22,Engineering,4,2020-2021,False,False,,,,,96.6,,93.7,92.5,89.9,False,,,89.7,,,90.4,92.1,
S10906,Sophia,Brown,Male,25,Economics,1,2019-2020,True,False,,,,60.3,,68.9,,67.4,87.0,False,61.1,,75.2,,76.8,,64.9,64.8
S10906,Sophia,Brown,Male,25,Economics,2,2019-2020,True,False,69.9,63.8,,63.2,67.8,,,66.6,85.5,False,,68.4,,,,,,
S10906,Sophia,Brown,Male,25,Economics,3,2020-2021,True,False,,67.7,,,65.1,,,68.1,80.5,False,,67.6,,62.8,72.4,72.9,,
S10906,Sophia,Brown,Male,25,Economics,4,2020-2021,True,False,70.2,,,74.3,,,61.5,69.0,87.4,False,,,76.1,64.4,67.5,,,
S10907,Charlotte,Johnson,Female,25,Business,1,2023-2024,True,True,,54.2,54.1,56.6,,,,54.3,64.7,False,,59.1,,52.7,,49.0,,
S10907,Charlotte,Johnson,Female,25,Business,2,2023-2024,True,True,,,53.5,58.0,,64.1,,57.9,72.3,False,,,50.9,,63.0,,,
S10907,Charlotte,Johnson,Female,25,Business,3,2024-2025,True,True,46.7,,,,,,52.5,53.7,71.8,False,55.8,58.2,53.8,56.7,,52.3,,
S10907,Charlotte,Johnson,Female,25,Business,4,2024-2025,True,True,47.6,,60.7,57.9,,,,55.2,73.1,False,,52.1,53.1,59.8,,,,
S10908,Olivia,Miller,Female,19,Physics,1,2018-2019,False,True,,,,,,73.7,,76.2,91.9,False,,,,84.2,70.6,71.5,80.9,
S10908,Olivia,Miller,Female,19,Physics,2,2018-2019,False,True,80.9,,,74.7,,,,79.2,87.3,False,83.1,77.1,,79.9,77.1,,,81.6
S10908,Olivia,Miller,Female,19,Physics,3,2019-2020,False,True,,,79.2,,,77.7,81.5,79.3,82.0,False,,,,78.8,79.5,,,
S10908,Olivia,Miller,Female,19,Physics,4,2019-2020,False,True,,,81.4,,,81.8,,79.7,84.1,False,80.8,79.0,,,80.4,77.2,,77.4
S10909,William,Brown,Female,19,Chemistry,1,2021-2022,False,False,,61.6,,61.4,,,,61.8,74.4,False,69.6,,58.7,,,56.9,,62.7
S10909,William,Brown,Female,19,Chemistry,2,2021-2022,False,False,,,52.5,57.2,,64.9,,59.0,85.1,False,,63.2,,55.5,63.1,56.4,,
S10909,William,Brown,Female,19,Chemistry,3,2022-2023,False,False,58.6,,,,,,,62.9,85.7,False,,56.8,60.3,,,69.5,69.6,62.7
S10909,William,Brown,Female,19,Chemistry,4,2022-2023,False,False,62.8,54.9,,,,,64.3,60.5,78.9,False,58.4,,,,58.5,,64.2,
S10910,Amelia,Lopez,Female,24,Economics,1,2021-2022,False,False,,40.6,,,43.3,,40.0,43.4,77.5,True,,45.7,,41.3,,,49.2,
S10910,Amelia,Lopez,Female,24,Economics,2,2021-2022,False,False,46.5,,,,,37.7,,41.3,70.8,True,,,,,,45.1,35.6,41.5
S10910,Amelia,Lopez,Female,24,Economics,3,2022-2023,False,False,,,40.9,43.3,,,44.3,44.0,69.2,True,,,45.2,,,,44.9,45.1
S10910,Amelia,Lopez,Female,24,Economics,4,2022-2023,False,False,,42.2,44.9,,50.1,47.7,,44.8,71.8,True,38.8,,,,,,44.6,45.1
S10911,Isabella,Jones,Male,25,Mathematics,1,2018-2019,False,False,,55.7,51.3,57.5,52.3,52.1,,54.5,72.0,False,,58.0,,,,,,
S10911,Isabella,Jones,Male,25,Mathematics,2,2018-2019,False,False,50.1,,55.8,56.1,,,55.3,53.3,79.3,False,,,46.1,,,56.5,,
S10911,Isabella,Jones,Male,25,Mathematics,3,2019-2020,False,False,,,,50.0,58.9,,,55.1,73.0,False,56.6,,,,,58.3,51.6,
S10911,Isabella,Jones,Male,25,Mathematics,4,2019-2020,False,False,56.6,,,,,46.4,49.0,49.1,79.9,True,,,45.0,48.5,,,,
S10912,James,Brown,Male,18,Mathematics,1,2023-2024,True,True,,,38.8,33.3,31.4,,,35.2,64.9,True,36.5,,,,,35.9,,
S10912,James,Brown,Male,18,Mathematics,2,2023-2024,True,True,,21.6,,,39.8,,,32.8,68.6,True,30.2,,,,,37.6,,35.0
S10912,James,Brown,Male,18,Mathematics,3,2024-2025,True,True,,,,34.1,,,42.5,38.5,67.4,True,33.3,,46.4,,,,,36.1
S10912,James,Brown,Male,18,Mathematics,4,2024-2025,True,True,43.7,,35.2,36.9,31.0,,37.5,37.0,75.0,True,38.9,,,,,36.0,,
S10913,James,Hernandez,Male,20,Psychology,1,2022-2023,False,True,,,,69.3,,66.7,,66.9,78.0,False,72.9,,64.8,60.0,67.5,,,
S10913,James,Hernandez,Male,20,Psychology,2,2022-2023,False,True,63.6,63.8,,,59.8,70.9,,64.2,81.4,False,,,58.3,,65.0,,68.2,
S10913,James,Hernandez,Male,20,Psychology,3,2023-2024,False,True,,57.8,,,,62.9,,65.8,78.1,False,,,,,74.3,64.0,,69.8
S10913,James,Hernandez,Male,20,Psychology,4,2023-2024,False,True,,,,60.4,66.6,65.2,,65.0,70.5,False,63.4,69.8,,64.4,,,65.1,
S10914,Ava,Martinez,Male,19,Business,1,2021-2022,False,True,,51.9,48.0,55.4,60.0,,50.1,53.1,69.8,False,,,,,,53.4,,
S10914,Ava,Martinez,Male,19,Business,2,2021-2022,False,True,,,58.8,,61.8,,65.0,57.6,79.4,False,,53.6,54.6,,,55.3,,54.2
S10914,Ava,Martinez,Male,19,Business,3,2022-2023,False,True,,,,,52.5,48.7,56.0,55.7,73.9,False,56.2,65.2,,,,,,
S10914,Ava,Martinez,Male,19,Business,4,2022-2023,False,True,,,65.5,54.0,,,,56.0,76.9,False,59.3,,,,49.4,51.1,,57.0
S10915,Ava,Hernandez,Female,25,Business,1,2020-2021,False,True,62.9,,56.8,,,,58.1,64.3,85.0,False,67.3,,,,70.9,,69.9,
S10915,Ava,Hernandez,Female,25,Business,2,2020-2021,False,True,62.8,,56.3,,,58.0,,62.1,77.4,False,,,65.2,,62.9,67.2,,
S10915,Ava,Hernandez,Female,25,Business,3,2021-2022,False,True,58.2,60.4,,,,,63.8,57.6,91.4,False,55.5,,,,,59.1,,48.8
S10915,Ava,Hernandez,Female,25,Business,4,2021-2022,False,True,56.9,65.3,,66.6,,66.5,,64.2,83.0,False,,,,72.3,,,,57.5
S10916,Amelia,Smith,Female,19,Psychology,1,2021-2022,False,False,43.3,22.7,,34.9,,,,34.9,63.5,True,,37.8,34.0,,38.2,33.1,,
S10916,Amelia,Smith,Female,19,Psychology,2,2021-2022,False,False,30.5,,,38.3,,47.5,,38.5,69.5,True,,34.6,41.6,,,,,
S10916,Amelia,Smith,Female,19,Psychology,3,2022-2023,False,False,34.5,31.8,,,27.2,,35.8,32.7,76.1,True,,40.9,,,25.0,,33.8,
S10916,Amelia,Smith,Female,19,Psychology,4,2022-2023,False,False,,,26.8,33.2,,,,32.6,64.8,True,33.9,,,,34.2,35.1,,
S10917,James,Davis,Male,18,Physics,1,2022-2023,False,True,,42.1,45.7,,42.8,,45.8,45.0,73.0,True,,,48.4,,,,,
S10917,James,Davis,Male,18,Physics,2,2022-2023,False,True,,,51.0,,,48.7,50.8,48.6,65.6,True,,,,47.1,,,,45.3
S10917,James,Davis,Male,18,Physics,3,2023-2024,False,True,,47.5,,40.5,53.3,49.8,,47.7,70.3,True,40.2,44.3,,,,,,58.2
S10917,James,Davis,Male,18,Physics,4,2023-2024,False,True,48.0,49.7,48.9,,,,,45.9,68.3,True,,,,48.6,39.6,,,40.6
S10918,James,Miller,Male,22,Psychology,1,2021-2022,True,False,60.7,,56.8,,,,56.7,57.2,68.6,False,,53.1,,,,,58.5,
S10918,James,Miller,Male,22,Psychology,2,2021-2022,True,False,,,57.3,,49.7,,58.9,53.5,77.2,False,,,48.6,54.4,52.4,,,
S10918,James,Miller,Male,22,Psychology,3,2022-2023,True,False,50.7,48.6,58.1,,,,,56.4,83.4,False,59.2,,,53.1,61.3,,64.0,
S10918,James,Miller,Male,22,Psychology,4,2022-2023,True,False,,,59.9,,,,,55.7,77.3,False,59.4,51.3,,,,,59.7,48.0
S10919,Charlotte,Rodriguez,Female,25,Business,1,2019-2020,True,False,55.9,,,,,,57.6,63.5,71.3,False,,,71.3,,67.0,67.7,61.4,
S10919,Charlotte,Rodriguez,Female,25,Business,2,2019-2020,True,False,,,66.7,62.2,,,71.5,66.1,80.3,False,,,68.6,,60.7,,,66.8
S10919,Charlotte,Rodriguez,Female,25,Business,3,2020-2021,True,False,70.6,63.1,66.0,,,,,65.9,83.7,False,,,68.0,,60.9,,67.0,
S10919,Charlotte,Rodriguez,Female,25,Business,4,2020-2021,True,False,,,71.5,68.5,65.3,,,67.8,83.7,False,65.2,,66.2,68.2,69.8,,,
S10920,Ava,Davis,Female,23,Biology,1,2020-2021,True,True,,,,,45.2,45.0,38.0,40.1,67.1,True,,,,,,40.1,32.2,
S10920,Ava,Davis,Female,23,Biology,2,2020-2021,True,True,,42.2,,36.4,,,41.1,38.8,62.5,True,39.5,,,,,,34.9,
S10920,Ava,Davis,Female,23,Biology,3,2021-2022,True,True,,52.4,,,35.9,,,40.6,62.9,True,41.7,39.0,33.8,38.8,,42.8,,
S10920,Ava,Davis,Female,23,Biology,4,2021-2022,True,True,,47.2,,39.8,,,,41.8,77.7,True,,,43.8,40.2,41.7,37.9,,
S10921,Oliver,Smith,Male,23,Economics,1,2023-2024,True,False,,80.5,,83.9,,,87.1,84.2,86.6,False,79.8,,,80.0,87.0,,91.1,
S10921,Oliver,Smith,Male,23,Economics,2,2023-2024,True,False,,,80.6,,75.6,,,83.1,84.5,False,90.1,,82.4,,,88.4,81.8,
S10921,Oliver,Smith,Male,23,Economics,3,2024-2025,True,False,78.5,,,93.2,,82.4,80.9,83.4,86.1,False,,,,,81.4,,,84.0
S10921,Oliver,Smith,Male,23,Economics,4,2024-2025,True,False,,89.4,,85.1,,,80.3,85.2,97.5,False,81.1,78.1,,,,97.1,,
S10922,Sophia,Johnson,Female,23,Economics,1,2021-2022,False,True,79.6,,,,81.9,,,80.5,93.2,False,74.4,,,,,77.8,,88.7
S10922,Sophia,Johnson,Female,23,Economics,2,2021-2022,False,True,75.6,,,76.1,,,,75.1,84.8,False,64.9,,,74.1,,,79.9,80.2
S10922,Sophia,Johnson,Female,23,Economics,3,2022-2023,False,True,,,73.8,,82.8,,74.2,77.9,92.0,False,,,,82.4,,,76.1,
S10922,Sophia,Johnson,Female,23,Economics,4,2022-2023,False,True,,82.8,68.3,83.9,,86.2,88.8,79.9,92.7,False,,75.7,,,,,,73.6
S10923,Charlotte,Brown,Male,21,Biology,1,2022-2023,True,True,,,70.1,67.7,67.8,,,66.6,87.7,False,56.6,73.6,,,,,63.5,
S10923,Charlotte,Brown,Male,21,Biology,2,2022-2023,True,True,,61.0,,,,75.9,,70.1,78.7,False,73.0,,66.8,,66.7,,73.2,73.9
S10923,Charlotte,Brown,Male,21,Biology,3,2023-2024,True,True,,,60.5,68.9,67.2,68.5,,64.8,80.6,False,,,,,,58.5,,64.9
S10923,Charlotte,Brown,Male,21,Biology,4,2023-2024,True,True,68.3,,,71.0,65.6,72.5,,68.2,82.4,False,69.4,,62.2,,,,,
S10924,Ava,Johnson,Female,20,Computer Science,1,2022-2023,False,True,60.6,,,,,,68.7,65.5,87.3,False,,,,69.8,64.1,64.5,,
S10924,Ava,Johnson,Female,20,Computer Science,2,2022-2023,False,True,,71.7,,56.7,70.0,,,65.8,77.0,False,70.9,,,,,59.9,,
S10924,Ava,Johnson,Female,20,Computer Science,3,2023-2024,False,True,68.5,60.7,,,,,62.1,64.4,87.8,False,,63.2,,,,69.1,,62.5
S10924,Ava,Johnson,Female,20,Computer Science,4,2023-2024,False,True,78.5,72.1,,,,,70.9,70.3,90.8,False,,59.7,,,,67.7,67.0,76.3
S10925,James,Hernandez,Female,24,Biology,1,2018-2019,False,True,75.4,75.8,73.4,,,,83.1,77.4,79.7,False,,79.2,,,,,,
S10925,James,Hernandez,Female,24,Biology,2,2018-2019,False,True,,83.2,,71.9,80.9,,,79.5,90.2,False,,,,80.9,80.5,,,
S10925,James,Hernandez,Female,24,Biology,3,2019-2020,False,True,,,78.4,,78.9,,,79.7,80.6,False,84.4,79.0,,77.3,,76.2,83.5,
S10925,James,Hernandez,Female,24,Biology,4,2019-2020,False,True,77.3,,,84.0,,83.0,76.2,79.4,90.3,False,,,80.6,80.6,,73.8,,
S10926,William,Miller,Female,23,Arts,1,2018-2019,False,True,,,,61.5,,62.4,,62.0,76.7,False,,,,,,63.2,56.2,66.6
S10926,William,Miller,Female,23,Arts,2,2018-2019,False,True,58.3,,59.4,,57.7,,,56.8,68.9,False,48.1,,,60.4,,,,
S10926,William,Miller,Female,23,Arts,3,2019-2020,False,True,55.7,,,,,51.8,55.6,56.7,81.4,False,60.2,,,,,60.3,,
S10926,William,Miller,Female,23,Arts,4,2019-2020,False,True,,49.8,,55.5,52.2,,,51.9,73.1,False,51.6,46.9,57.8,,,,,49.4
S10927,Elijah,Hernandez,Male,23,Engineering,1,2022-2023,False,True,42.8,56.2,,37.3,,44.0,,44.8,75.3,True,,,46.7,41.4,45.1,,,
S10927,Elijah,Hernandez,Male,23,Engineering,2,2022-2023,False,True,51.2,,,42.7,,,,49.0,59.5,True,,,,54.2,50.7,,,46.2
S10927,Elijah,Hernandez,Male,23,Engineering,3,2023-2024,False,True,,43.6,58.5,,,,48.7,47.0,71.9,True,41.4,,,47.2,46.8,42.9,,
S10927,Elijah,Hernandez,Male,23,Engineering,4,2023-2024,False,True,,48.7,48.2,,,,48.5,48.0,64.2,True,42.9,,51.7,,,,,
S10928,Oliver,Jones,Female,24,Chemistry,1,2021-2022,True,True,,75.9,,,,77.9,68.2,74.7,87.1,False,,76.9,,,,76.0,,73.1
S10928,Oliver,Jones,Female,24,Chemistry,2,2021-2022,True,True,75.6,75.0,,,69.3,83.4,,77.2,80.7,False,,,,77.6,,82.4,,
S10928,Oliver,Jones,Female,24,Chemistry,3,2022-2023,True,True,,,73.0,75.6,,67.9,,72.0,90.1,False,75.2,,,67.9,72.3,,,
S10928,Oliver,Jones,Female,24,Chemistry,4,2022-2023,True,True,72.6,73.8,73.9,74.5,70.5,,,73.0,78.4,False,,,72.6,,,,,
S10929,Ava,Jones,Male,22,Arts,1,2021-2022,True,True,50.5,,56.2,,52.4,,,54.8,69.2,False,,,53.1,59.7,,54.6,57.3,
S10929,Ava,Jones,Male,22,Arts,2,2021-2022,True,True,,,49.5,49.7,,53.2,54.5,52.5,79.1,False,,,46.5,63.0,,51.3,,
S10929,Ava,Jones,Male,22,Arts,3,2022-2023,True,True,43.8,,57.3,,,,,55.1,72.2,False,54.3,63.2,60.1,53.4,,,,53.5
S10929,Ava,Jones,Male,22,Arts,4,2022-2023,True,True,49.2,,,,50.2,,,54.1,75.4,False,57.0,57.2,,,,56.9,,
S10930,Elijah,Martinez,Male,23,Biology,1,2018-2019,False,False,77.1,,77.3,,,,,79.3,92.2,False,80.5,,84.6,,77.2,,,
S10930,Elijah,Martinez,Male,23,Biology,2,2018-2019,False,False,92.9,70.4,76.5,,75.8,80.2,75.6,77.6,91.0,False,,,,71.6,,,,
S10930,Elijah,Martinez,Male,23,Biology,3,2019-2020,False,False,,,83.0,71.2,,,78.0,77.7,86.1,False,,,,73.3,,83.0,,
S10930,Elijah,Martinez,Male,23,Biology,4,2019-2020,False,False,,,,73.1,,70.8,,75.1,83.9,False,75.5,,,79.1,79.5,77.2,,70.5
S10931,Noah,Garcia,Male,22,Business,1,2020-2021,False,False,,,,,,86.1,81.7,86.9,92.6,False,84.4,,85.7,,96.4,,,
S10931,Noah,Garcia,Male,22,Business,2,2020-2021,False,False,,81.3,,95.9,90.2,,84.7,86.6,88.7,False,86.1,81.7,,,,,,
S10931,Noah,Garcia,Male,22,Business,3,2021-2022,False,False,,84.5,79.4,,83.0,85.9,84.9,83.5,92.3,False,,,,,,,,
S10931,Noah,Garcia,Male,22,Business,4,2021-2022,False,False,,,77.4,,,73.9,92.4,80.9,80.4,False,,,92.8,,74.9,77.5,,77.2
S10932,Noah,Miller,Female,22,Arts,1,2022-2023,False,True,,,47.1,47.3,,,42.2,48.5,71.7,True,,,,47.5,,,58.7,48.1
S10932,Noah,Miller,Female,22,Arts,2,2022-2023,False,True,,48.6,51.3,,,,51.9,50.1,71.7,False,,47.5,51.2,,,,,
S10932,Noah,Miller,Female,22,Arts,3,2023-2024,False,True,,,,,,,,50.5,79.8,False,,45.0,48.6,43.2,,,56.0,59.8
S10932,Noah,Miller,Female,22,Arts,4,2023-2024,False,True,,,,,48.0,49.1,48.4,49.7,80.8,True,,,,62.9,48.6,41.1,,
S10933,Emma,Hernandez,Male,25,Chemistry,1,2023-2024,False,False,,63.3,60.3,58.5,,,58.5,60.7,83.0,False,66.2,,,,,57.3,,
S10933,Emma,Hernandez,Male,25,Chemistry,2,2023-2024,False,False,,64.2,59.8,59.8,,,67.6,63.7,79.2,False,60.6,,64.3,,,,,69.5
S10933,Emma,Hernandez,Male,25,Chemistry,3,2024-2025,False,False,,,,,,64.4,68.0,64.4,81.1,False,63.6,66.1,,,,59.7,,
S10933,Emma,Hernandez,Male,25,Chemistry,4,2024-2025,False,False,,,67.9,,62.4,,,63.4,71.3,False,61.7,67.5,,60.2,,61.2,62.9,
S10934,Charlotte,Rodriguez,Female,18,Business,1,2019-2020,False,False,,,64.2,57.9,60.1,,,61.9,74.7,False,,,64.1,,,,63.2,
S10934,Charlotte,Rodriguez,Female,18,Business,2,2019-2020,False,False,58.5,,,,,,,60.3,78.2,False,58.1,58.3,,,,,63.3,63.5
S10934,Charlotte,Rodriguez,Female,18,Business,3,2020-2021,False,False,,65.6,,,57.7,,,60.1,84.0,False,,,,,53.4,62.2,57.4,64.1
S10934,Charlotte,Rodriguez,Female,18,Business,4,2020-2021,False,False,,65.0,55.9,61.2,66.6,,,60.4,75.8,False,,,,,56.3,,57.6,
S10935,Olivia,Brown,Male,22,Psychology,1,2021-2022,False,True,18.0,,,,26.8,,25.4,20.3,58.3,True,21.0,,,,13.1,17.5,,
S10935,Olivia,Brown,Male,22,Psychology,2,2021-2022,False,True,,20.0,,,,17.9,19.5,21.3,66.2,True,,,,,,,27.7,21.3
S10935,Olivia,Brown,Male,22,Psychology,3,2022-2023,False,True,18.9,,23.5,17.1,,,22.4,20.8,53.5,True,,,,23.3,,19.8,,
S10935,Olivia,Brown,Male,22,Psychology,4,2022-2023,False,True,,,,,22.4,,17.4,21.9,59.9,True,,,33.5,25.7,10.7,21.9,,
S10936,Charlotte,Brown,Female,22,Biology,1,2023-2024,True,False,60.9,,,67.9,,,,67.2,90.6,False,67.8,,73.2,66.3,,,,
S10936,Charlotte,Brown,Female,22,Biology,2,2023-2024,True,False,,66.9,,,,65.7,,69.3,85.0,False,,70.6,,,,75.6,,67.5
S10936,Charlotte,Brown,Female,22,Biology,3,2024-2025,True,False,,64.0,,,,69.8,,68.3,86.7,False,72.9,,71.2,65.5,73.0,61.7,,
